SP 	 1 	 3.036921 	 147.200000 	 2.063126
SP 	 2 	 6.013436 	 147.200000 	 4.085214
SP 	 4 	 11.622471 	 147.200000 	 7.895700
SP 	 8 	 11.692238 	 147.200000 	 7.943097
DP 	 1 	 3.131724 	 73.600000 	 4.255060
DP 	 2 	 6.084149 	 73.600000 	 8.266507
DP 	 4 	 11.483247 	 73.600000 	 15.602238
DP 	 8 	 11.610573 	 73.600000 	 15.775235
